DDI-MedLine.d78.s0;;
of;I-group;I-DDI-DrugBank.d353.s14.e1
the;I-group;I-DDI-DrugBank.d353.s14.e1
coumarin;I-group;I-DDI-DrugBank.d353.s14.e1
type;I-group;I-DDI-DrugBank.d353.s14.e1
(;O;O
warfarin;B-drug;B-DDI-DrugBank.d353.s14.e2
);O;O
revealed;O;O
no;O;O
interaction;O;O
.;O;O
DDI-DrugBank.d353.s15;;
Laboratory;O;O
Tests;O;O
If;O;O
significant;O;O
abnormal;O;O
laboratory;O;O
results;O;O
are;O;O
obtained;O;O
,;O;O
either;O;O
dosage;O;O
reduction;O;O
with;O;O
careful;O;O
monitoring;O;O
or;O;O
treatment;O;O
discontinuation;O;O
is;O;O
recommended;O;O
,;O;O
depending;O;O
on;O;O
clinical;O;O
judgement;O;O
.;O;O
DDI-DrugBank.d353.s16;;
Blood;O;O
Sugar;O;O
:;O;O
Some;O;O
patients;O;O
receiving;O;O
retinoids;B-group;B-DDI-DrugBank.d353.s16.e0
have;O;O
experienced;O;O
problems;O;O
with;O;O
blood;O;O
sugar;O;O
control;O;O
.;O;O
DDI-DrugBank.d353.s17;;
In;O;O
addition;O;O
,;O;O
new;O;O
cases;O;O
of;O;O
diabetes;O;O
have;O;O
been;O;O
diagnosed;O;O
during;O;O
retinoid;B-group;B-DDI-DrugBank.d353.s17.e0
therapy;O;O
,;O;O
including;O;O
diabetic;O;O
ketoacidosis;O;O
.;O;O
DDI-DrugBank.d353.s18;;
In;O;O
diabetics;O;O
,;O;O
blood;O;O
-;O;O
sugar;O;O
levels;O;O
should;O;O
be;O;O
monitored;O;O
very;O;O
carefully;O;O
.;O;O
DDI-DrugBank.d353.s19;;
Lipids;O;O
:;O;O
In;O;O
clinical;O;O
studies;O;O
,;O;O
the;O;O
incidence;O;O
of;O;O
hypertriglyceridemia;O;O
was;O;O
66;O;O
%;O;O
,;O;O
hypercholesterolemia;O;O
was;O;O
33;O;O
%;O;O
and;O;O
that;O;O
of;O;O
decreased;O;O
HDL;O;O
was;O;O
40;O;O
%;O;O
.;O;O
DDI-DrugBank.d353.s20;;
Pretreatment;O;O
and;O;O
follow;O;O
-;O;O
up;O;O
measurements;O;O
should;O;O
be;O;O
obtained;O;O
under;O;O
fasting;O;O
conditions;O;O
.;O;O
DDI-DrugBank.d353.s21;;
It;O;O
is;O;O
recommended;O;O
that;O;O
these;O;O
tests;O;O
be;O;O
performed;O;O
weekly;O;O
or;O;O
every;O;O
other;O;O
week;O;O
until;O;O
the;O;O
lipid;O;O
response;O;O
to;O;O
Soriatane;B-brand;B-DDI-DrugBank.d353.s21.e0
has;O;O
stabilized;O;O
.;O;O
DDI-DrugBank.d353.s22;;
Liver;O;O
Function;O;O
Tests;O;O
:;O;O
Elevations;O;O
of;O;O
AST;O;O
(;O;O
SGOT;O;O
);O;O
,;O;O
ALT;O;O
(;O;O
SGPT;O;O
);O;O
or;O;O
LDH;O;O
were;O;O
experienced;O;O
by;O;O
approximately;O;O
1;O;O
in;O;O
3;O;O
patients;O;O
treated;O;O
with;O;O
Soriatane;B-brand;B-DDI-DrugBank.d353.s22.e0
.;O;O
DDI-DrugBank.d353.s23;;
It;O;O
is;O;O
recommended;O;O
that;O;O
these;O;O
tests;O;O
be;O;O
performed;O;O
prior;O;O
to;O;O
initiation;O;O
of;O;O
Soriatane;B-brand;B-DDI-DrugBank.d353.s23.e0
therapy;O;O
,;O;O
at;O;O
1;O;O
-;O;O
to;O;O
2;O;O
-;O;O
week;O;O
intervals;O;O
until;O;O
stable;O;O
and;O;O
thereafter;O;O
at;O;O
intervals;O;O
as;O;O
clinically;O;O
indicated;O;O
.;O;O
DDI-DrugBank.d493.s0;;
Methotrexate;B-drug;B-DDI-DrugBank.d493.s0.e0
:;O;O
HUMIRA;B-brand;B-DDI-DrugBank.d493.s0.e1
has;O;O
been;O;O
studied;O;O
in;O;O
rheumatoid;O;O
arthritis;O;O
patients;O;O
taking;O;O
concomitant;O;O
MTX;B-drug;B-DDI-DrugBank.d493.s0.e2
.;O;O
DDI-DrugBank.d493.s1;;
The;O;O
data;O;O
do;O;O
not;O;O
suggest;O;O
the;O;O
need;O;O
for;O;O
dose;O;O
adjustment;O;O
of;O;O
either;O;O
HUMIRA;B-brand;B-DDI-DrugBank.d493.s1.e0
or;O;O
MTX;B-drug;B-DDI-DrugBank.d493.s1.e1
.;O;O
DDI-DrugBank.d493.s2;;
Anakinra;B-drug;B-DDI-DrugBank.d493.s2.e0
:;O;O
Concurrent;O;O
administration;O;O
of;O;O
anakinra;B-drug;B-DDI-DrugBank.d493.s2.e1
(;O;O
an;O;O
interleukin;B-group;B-DDI-DrugBank.d493.s2.e2
-;I-group;I-DDI-DrugBank.d493.s2.e2
1;I-group;I-DDI-DrugBank.d493.s2.e2
antagonist;I-group;I-DDI-DrugBank.d493.s2.e2
);O;O
and;O;O
another;O;O
TNF;B-group;B-DDI-DrugBank.d493.s2.e3
-;I-group;I-DDI-DrugBank.d493.s2.e3
blocking;I-group;I-DDI-DrugBank.d493.s2.e3
agent;I-group;I-DDI-DrugBank.d493.s2.e3
has;O;O
been;O;O
associated;O;O
with;O;O
an;O;O
increased;O;O
risk;O;O
of;O;O
serious;O;O
infections;O;O
,;O;O
an;O;O
increased;O;O
risk;O;O
of;O;O
neutropenia;O;O
and;O;O
no;O;O
additional;O;O
benefit;O;O
compared;O;O
to;O;O
these;O;O
medicinal;O;O
products;O;O
alone;O;O
.;O;O
DDI-DrugBank.d493.s3;;
The;O;O
safety;O;O
and;O;O
efficacy;O;O
of;O;O
anakinra;B-drug;B-DDI-DrugBank.d493.s3.e0
used;O;O
in;O;O
combination;O;O
with;O;O
HUMIRA;B-brand;B-DDI-DrugBank.d493.s3.e1
has;O;O
not;O;O
been;O;O
studied;O;O
.;O;O
DDI-DrugBank.d493.s4;;
Therefore;O;O
the;O;O
,;O;O
combination;O;O
of;O;O
anakinra;B-drug;B-DDI-DrugBank.d493.s4.e0
with;O;O
other;O;O
TNF;B-group;B-DDI-DrugBank.d493.s4.e1
-;I-group;I-DDI-DrugBank.d493.s4.e1
blocking;I-group;I-DDI-DrugBank.d493.s4.e1
agents;I-group;I-DDI-DrugBank.d493.s4.e1
,;O;O
including;O;O
HUMIRA;B-brand;B-DDI-DrugBank.d493.s4.e2
,;O;O
may;O;O
also;O;O
result;O;O
i;O;O
n;O;O
similar;O;O
toxicities;O;O
.;O;O
DDI-DrugBank.d370.s0;;
As;O;O
DIFFERIN;B-brand;B-DDI-DrugBank.d370.s0.e0
Gel;O;O
has;O;O
the;O;O
potential;O;O
to;O;O
produce;O;O
local;O;O
irritation;O;O
in;O;O
some;O;O
patients;O;O
,;O;O
concomitant;O;O
use;O;O
of;O;O
other;O;O
potentially;O;O
irritating;O;O
topical;O;O
products;O;O
(;O;O
medicated;O;O
or;O;O
abrasive;O;O
soaps;O;O
and;O;O
cleansers;O;O
,;O;O
soaps;O;O
and;O;O
cosmetics;O;O
that;O;O
have;O;O
a;O;O
strong;O;O
drying;O;O
effect;O;O
,;O;O
and;O;O
products;O;O
with;O;O
high;O;O
concentrations;O;O
of;O;O
alcohol;O;O
,;O;O
astringents;O;O
,;O;O
spices;O;O
or;O;O
lime;O;O
);O;O
should;O;O
be;O;O
approached;O;O
with;O;O
caution;O;O
.;O;O
DDI-DrugBank.d370.s1;;
Particular;O;O
caution;O;O
should;O;O
be;O;O
exercised;O;O
in;O;O
using;O;O
preparations;O;O
containing;O;O
sulfur;B-drug;B-DDI-DrugBank.d370.s1.e0
,;O;O
resorcinol;B-drug;B-DDI-DrugBank.d370.s1.e1
,;O;O
or;O;O
salicylic;B-drug;B-DDI-DrugBank.d370.s1.e2
acid;I-drug;I-DDI-DrugBank.d370.s1.e2
in;O;O
combination;O;O
with;O;O
DIFFERIN;B-brand;B-DDI-DrugBank.d370.s1.e3
Gel;O;O
.;O;O
DDI-DrugBank.d370.s2;;
If;O;O
these;O;O
preparations;O;O
have;O;O
been;O;O
used;O;O
it;O;O
is;O;O
advisable;O;O
not;O;O
to;O;O
start;O;O
therapy;O;O
with;O;O
DIFFERIN;B-brand;B-DDI-DrugBank.d370.s2.e0
Gel;O;O
until;O;O
the;O;O
effects;O;O
of;O;O
such;O;O
preparations;O;O
in;O;O
the;O;O
skin;O;O
have;O;O
subsided;O;O
.;O;O
DDI-DrugBank.d244.s0;;
Before;O;O
using;O;O
this;O;O
medication;O;O
,;O;O
tell;O;O
your;O;O
doctor;O;O
or;O;O
pharmacist;O;O
of;O;O
all;O;O
prescription;O;O
and;O;O
nonprescription;O;O
products;O;O
you;O;O
may;O;O
use;O;O
,;O;O
especially;O;O
of;O;O
:;O;O
aminoglycosides;B-group;B-DDI-DrugBank.d244.s0.e0
(;O;O
e.g.;O;O
,;O;O
gentamicin;B-drug;B-DDI-DrugBank.d244.s0.e1
,;O;O
amikacin;B-drug;B-DDI-DrugBank.d244.s0.e2
);O;O
,;O;O
amphotericin;B-drug;B-DDI-DrugBank.d244.s0.e3
B;I-drug;I-DDI-DrugBank.d244.s0.e3
,;O;O
cyclosporine;B-drug;B-DDI-DrugBank.d244.s0.e4
,;O;O
non;B-group;B-DDI-DrugBank.d244.s0.e5
-;I-group;I-DDI-DrugBank.d244.s0.e5
steroidal;I-group;I-DDI-DrugBank.d244.s0.e5
anti;I-group;I-DDI-DrugBank.d244.s0.e5
-;I-group;I-DDI-DrugBank.d244.s0.e5
inflammatory;I-group;I-DDI-DrugBank.d244.s0.e5
drugs;O;O
(;O;O
e.g.;O;O
,;O;O
ibuprofen;B-drug;B-DDI-DrugBank.d244.s0.e6
);O;O
,;O;O
tacrolimus;B-drug;B-DDI-DrugBank.d244.s0.e7
,;O;O
vancomycin;B-drug;B-DDI-DrugBank.d244.s0.e8
.;O;O
DDI-DrugBank.d244.s1;;
Do;O;O
not;O;O
start;O;O
or;O;O
stop;O;O
any;O;O
medicine;O;O
without;O;O
doctor;O;O
or;O;O
pharmacist;O;O
approval;O;O
.;O;O
DDI-DrugBank.d226.s0;;
Intravenous;O;O
Adenocard;B-brand;B-DDI-DrugBank.d226.s0.e0
(;O;O
adenosine;B-drug;B-DDI-DrugBank.d226.s0.e1
);O;O
has;O;O
been;O;O
effectively;O;O
administered;O;O
in;O;O
the;O;O
presence;O;O
of;O;O
other;O;O
cardioactive;O;O
drugs;O;O
,;O;O
such;O;O
as;O;O
quinidine;B-drug;B-DDI-DrugBank.d226.s0.e2
,;O;O
beta;B-group;B-DDI-DrugBank.d226.s0.e3
-;I-group;I-DDI-DrugBank.d226.s0.e3
adrenergic;I-group;I-DDI-DrugBank.d226.s0.e3
blocking;I-group;I-DDI-DrugBank.d226.s0.e3
agents;I-group;I-DDI-DrugBank.d226.s0.e3
,;O;O
calcium;B-group;B-DDI-DrugBank.d226.s0.e4
channel;I-group;I-DDI-DrugBank.d226.s0.e4
blocking;I-group;I-DDI-DrugBank.d226.s0.e4
agents;I-group;I-DDI-DrugBank.d226.s0.e4
,;O;O
and;O;O
angiotensin;B-group;B-DDI-DrugBank.d226.s0.e5
converting;I-group;I-DDI-DrugBank.d226.s0.e5
enzyme;I-group;I-DDI-DrugBank.d226.s0.e5
inhibitors;I-group;I-DDI-DrugBank.d226.s0.e5
,;O;O
without;O;O
any;O;O
change;O;O
in;O;O
the;O;O
adverse;O;O
reaction;O;O
profile;O;O
.;O;O
DDI-DrugBank.d226.s1;;
Digoxin;B-drug;B-DDI-DrugBank.d226.s1.e0
and;O;O
verapamil;B-drug;B-DDI-DrugBank.d226.s1.e1
use;O;O
may;O;O
be;O;O
rarely;O;O
associated;O;O
with;O;O
ventricular;O;O
fibrillation;O;O
when;O;O
combined;O;O
with;O;O
Adenocard;B-brand;B-DDI-DrugBank.d226.s1.e2
.;O;O
DDI-DrugBank.d226.s2;;
Because;O;O
of;O;O
the;O;O
potential;O;O
for;O;O
additive;O;O
or;O;O
synergistic;O;O
depressant;O;O
effects;O;O
on;O;O
the;O;O
SA;O;O
and;O;O
AV;O;O
nodes;O;O
,;O;O
however;O;O
,;O;O
Adenocard;B-brand;B-DDI-DrugBank.d226.s2.e0
should;O;O
be;O;O
used;O;O
with;O;O
caution;O;O
in;O;O
the;O;O
presence;O;O
of;O;O
these;O;O
agents;O;O
.;O;O
DDI-DrugBank.d226.s3;;
The;O;O
use;O;O
of;O;O
Adenocard;B-brand;B-DDI-DrugBank.d226.s3.e0
in;O;O
patients;O;O
receiving;O;O
digitalis;B-group;B-DDI-DrugBank.d226.s3.e1
may;O;O
be;O;O
rarely;O;O
associated;O;O
with;O;O
ventricular;O;O
fibrillation;O;O
.;O;O
DDI-DrugBank.d226.s4;;
The;O;O
effects;O;O
of;O;O
adenosine;B-drug;B-DDI-DrugBank.d226.s4.e0
are;O;O
antagonized;O;O
by;O;O
methylxanthines;B-group;B-DDI-DrugBank.d226.s4.e1
such;O;O
as;O;O
caffeine;B-drug;B-DDI-DrugBank.d226.s4.e2
and;O;O
theophylline;B-drug;B-DDI-DrugBank.d226.s4.e3
.;O;O
DDI-DrugBank.d226.s5;;
In;O;O
the;O;O
presence;O;O
of;O;O
these;O;O
methylxanthines;B-group;B-DDI-DrugBank.d226.s5.e0
,;O;O
larger;O;O
doses;O;O
of;O;O
adenosine;B-drug;B-DDI-DrugBank.d226.s5.e1
may;O;O
be;O;O
required;O;O
or;O;O
adenosine;B-drug;B-DDI-DrugBank.d226.s5.e2
may;O;O
not;O;O
be;O;O
effective;O;O
.;O;O
DDI-DrugBank.d226.s6;;
Adenosine;B-drug;B-DDI-DrugBank.d226.s6.e0
effects;O;O
are;O;O
potentiated;O;O
by;O;O
dipyridamole;B-drug;B-DDI-DrugBank.d226.s6.e1
.;O;O
DDI-DrugBank.d226.s7;;
Thus;O;O
,;O;O
smaller;O;O
doses;O;O
of;O;O
adenosine;B-drug;B-DDI-DrugBank.d226.s7.e0
may;O;O
be;O;O
effective;O;O
in;O;O
the;O;O
presence;O;O
of;O;O
dipyridamole;B-drug;B-DDI-DrugBank.d226.s7.e1
.;O;O
DDI-DrugBank.d226.s8;;
Carbamazepine;B-drug;B-DDI-DrugBank.d226.s8.e0
has;O;O
been;O;O
reported;O;O
to;O;O
increase;O;O
the;O;O
degree;O;O
of;O;O
heart;O;O
block;O;O
produced;O;O
by;O;O
other;O;O
agents;O;O
.;O;O
DDI-DrugBank.d226.s9;;
As;O;O
the;O;O
primary;O;O
effect;O;O
of;O;O
adenosine;B-drug;B-DDI-DrugBank.d226.s9.e0
is;O;O
to;O;O
decrease;O;O
conduction;O;O
through;O;O
the;O;O
A;O;O
-;O;O
V;O;O
node;O;O
,;O;O
higher;O;O
degrees;O;O
of;O;O
heart;O;O
block;O;O
may;O;O
be;O;O
produced;O;O
in;O;O
the;O;O
presence;O;O
of;O;O
carbamazepine;B-drug;B-DDI-DrugBank.d226.s9.e1
.;O;O
DDI-DrugBank.d449.s0;;
Co;O;O
-;O;O
administration;O;O
with;O;O
antifungal;B-group;B-DDI-DrugBank.d449.s0.e0
agents;I-group;I-DDI-DrugBank.d449.s0.e0
such;O;O
as;O;O
ketoconazole;B-drug;B-DDI-DrugBank.d449.s0.e1
or;O;O
itraconazole;B-drug;B-DDI-DrugBank.d449.s0.e2
is;O;O
not;O;O
recommended;O;O
.;O;O
DDI-DrugBank.d449.s1;;
Nafazodone;B-drug;B-DDI-DrugBank.d449.s1.e0
,;O;O
fluvoxamine;B-drug;B-DDI-DrugBank.d449.s1.e1
,;O;O
cimetidine;B-drug;B-DDI-DrugBank.d449.s1.e2
(;O;O
consider;O;O
Xanax;B-brand;B-DDI-DrugBank.d449.s1.e3
dose;O;O
reduction;O;O
);O;O
.;O;O
DDI-DrugBank.d449.s2;;
Fluoxetine;B-drug;B-DDI-DrugBank.d449.s2.e0
,;O;O
OCs;B-group;B-DDI-DrugBank.d449.s2.e1
,;O;O
sertraline;B-drug;B-DDI-DrugBank.d449.s2.e2
,;O;O
diltiazem;B-drug;B-DDI-DrugBank.d449.s2.e3
,;O;O
macrolide;B-group;B-DDI-DrugBank.d449.s2.e4
antibiotics;I-group;I-DDI-DrugBank.d449.s2.e4
(;O;O
exercise;O;O
caution;O;O
);O;O
.;O;O
DDI-DrugBank.d164.s0;;
No;O;O
drug;O;O
interaction;O;O
studies;O;O
were;O;O
performed;O;O
.;O;O
DDI-DrugBank.d164.s1;;
No;O;O
in;O;O
vitro;O;O
metabolism;O;O
studies;O;O
were;O;O
performed;O;O
.;O;O
DDI-DrugBank.d321.s0;;
Dexamethasone;B-drug;B-DDI-DrugBank.d321.s0.e0
:;O;O
Steady;O;O
-;O;O
state;O;O
trough;O;O
concentrations;O;O
of;O;O
albendazole;B-drug;B-DDI-DrugBank.d321.s0.e1
sulfoxide;I-drug;I-DDI-DrugBank.d321.s0.e1
were;O;O
about;O;O
56;O;O
%;O;O
higher;O;O
when;O;O
8;O;O
mg;O;O
dexamethasone;B-drug;B-DDI-DrugBank.d321.s0.e2
was;O;O
coadministered;O;O
with;O;O
each;O;O
dose;O;O
of;O;O
albendazole;B-drug;B-DDI-DrugBank.d321.s0.e3
(;O;O
15;O;O
mg;O;O
/;O;O
kg;O;O
/;O;O
day;O;O
);O;O
in;O;O
eight;O;O
neurocysticercosis;O;O
patients;O;O
.;O;O
DDI-DrugBank.d321.s1;;
Praziquantel;B-drug;B-DDI-DrugBank.d321.s1.e0
:;O;O
In;O;O
the;O;O
fed;O;O
state;O;O
,;O;O
praziquantel;B-drug;B-DDI-DrugBank.d321.s1.e1
(;O;O
40;O;O
mg;O;O
/;O;O
kg;O;O
);O;O
increased;O;O
mean;O;O
maximum;O;O
plasma;O;O
concentration;O;O
and;O;O
area;O;O
under;O;O
the;O;O
curve;O;O
of;O;O
albendazole;B-drug;B-DDI-DrugBank.d321.s1.e2
sulfoxide;I-drug;I-DDI-DrugBank.d321.s1.e2
by;O;O
about;O;O
50;O;O
%;O;O
in;O;O
healthy;O;O
subjects;O;O
(;O;O
n=10;O;O
);O;O
compared;O;O
with;O;O
a;O;O
separate;O;O
group;O;O
of;O;O
subjects;O;O
(;O;O
n=6;O;O
);O;O
given;O;O
albendazole;B-drug;B-DDI-DrugBank.d321.s1.e3
alone;O;O
.;O;O
DDI-DrugBank.d321.s2;;
Mean;O;O
T;O;O
max;O;O
and;O;O
mean;O;O
plasma;O;O
elimination;O;O
half;O;O
-;O;O
life;O;O
of;O;O
albendazole;B-drug;B-DDI-DrugBank.d321.s2.e0
sulfoxide;I-drug;I-DDI-DrugBank.d321.s2.e0
were;O;O
unchanged;O;O
.;O;O
DDI-DrugBank.d321.s3;;
The;O;O
pharmacokinetics;O;O
of;O;O
praziquantel;B-drug;B-DDI-DrugBank.d321.s3.e0
were;O;O
unchanged;O;O
following;O;O
coadministration;O;O
with;O;O
albendazole;B-drug;B-DDI-DrugBank.d321.s3.e1
(;O;O
400;O;O
mg;O;O
);O;O
.;O;O
DDI-DrugBank.d321.s4;;
Cimetidine;B-drug;B-DDI-DrugBank.d321.s4.e0
:;O;O
Albendazole;B-drug;B-DDI-DrugBank.d321.s4.e1
sulfoxide;I-drug;I-DDI-DrugBank.d321.s4.e1
concentrations;O;O
in;O;O
bile;O;O
and;O;O
cystic;O;O
fluid;O;O
were;O;O
increased;O;O
(;O;O
about;O;O
2;O;O
-;O;O
fold;O;O
);O;O
in;O;O
hydatid;O;O
cyst;O;O
patients;O;O
treated;O;O
with;O;O
cimetidine;B-drug;B-DDI-DrugBank.d321.s4.e2
(;O;O
10;O;O
mg;O;O
/;O;O
kg;O;O
/;O;O
day;O;O
);O;O
(;O;O
n=7;O;O
);O;O
compared;O;O
with;O;O
albendazole;B-drug;B-DDI-DrugBank.d321.s4.e3
(;O;O
20;O;O
mg;O;O
/;O;O
kg;O;O
/;O;O
day;O;O
);O;O
alone;O;O
(;O;O
n=12;O;O
);O;O
.;O;O
DDI-DrugBank.d321.s5;;
Albendazole;B-drug;B-DDI-DrugBank.d321.s5.e0
sulfoxide;I-drug;I-DDI-DrugBank.d321.s5.e0
plasma;O;O
concentrations;O;O
were;O;O
unchanged;O;O
4;O;O
hours;O;O
after;O;O
dosing;O;O
.;O;O
DDI-DrugBank.d321.s6;;
Theophylline;B-drug;B-DDI-DrugBank.d321.s6.e0
:;O;O
The;O;O
pharmacokinetics;O;O
of;O;O
theophylline;B-drug;B-DDI-DrugBank.d321.s6.e1
(;O;O
aminophylline;B-drug;B-DDI-DrugBank.d321.s6.e2
5.8;O;O
mg;O;O
/;O;O
kg;O;O
infused;O;O
over;O;O
20;O;O
minutes;O;O
);O;O
were;O;O
unchanged;O;O
following;O;O
a;O;O
single;O;O
oral;O;O
dose;O;O
of;O;O
albendazole;B-drug;B-DDI-DrugBank.d321.s6.e3
(;O;O
400;O;O
mg;O;O
);O;O
in;O;O
6;O;O
healthy;O;O
subjects;O;O
.;O;O
DDI-DrugBank.d102.s0;;
No;O;O
information;O;O
provided;O;O
DDI-DrugBank.d114.s0;;
PROLEUKIN;B-brand;B-DDI-DrugBank.d114.s0.e0
may;O;O
affect;O;O
central;O;O
nervous;O;O
function;O;O
.;O;O
DDI-DrugBank.d114.s1;;
Therefore;O;O
,;O;O
interactions;O;O
could;O;O
occur;O;O
following;O;O
concomitant;O;O
administration;O;O
of;O;O
psychotropic;B-group;B-DDI-DrugBank.d114.s1.e0
drugs;I-group;I-DDI-DrugBank.d114.s1.e0
(;O;O
e.g.;O;O
,;O;O
narcotics;B-group;B-DDI-DrugBank.d114.s1.e1
,;O;O
analgesics;B-group;B-DDI-DrugBank.d114.s1.e2
,;O;O
antiemetics;B-group;B-DDI-DrugBank.d114.s1.e3
,;O;O
sedatives;B-group;B-DDI-DrugBank.d114.s1.e4
,;O;O
tranquilizers;B-group;B-DDI-DrugBank.d114.s1.e5
);O;O
.;O;O
DDI-DrugBank.d114.s2;;
Concurrent;O;O
administration;O;O
of;O;O
drugs;O;O
possessing;O;O
nephrotoxic;O;O
(;O;O
e.g.;O;O
,;O;O
aminoglycosides;B-group;B-DDI-DrugBank.d114.s2.e0
,;O;O
indomethacin;B-drug;B-DDI-DrugBank.d114.s2.e1
);O;O
,;O;O
myelotoxic;O;O
(;O;O
e.g.;O;O
,;O;O
cytotoxic;B-group;B-DDI-DrugBank.d114.s2.e2
chemotherapy;O;O
);O;O
,;O;O
cardiotoxic;O;O
(;O;O
e.g.;O;O
,;O;O
doxorubicin;B-drug;B-DDI-DrugBank.d114.s2.e3
);O;O
or;O;O
hepatotoxic;O;O
(;O;O
e.g.;O;O
,;O;O
methotrexate;B-drug;B-DDI-DrugBank.d114.s2.e4
,;O;O
asparaginase;B-drug;B-DDI-DrugBank.d114.s2.e5
);O;O
effects;O;O
with;O;O
PROLEUKIN;B-brand;B-DDI-DrugBank.d114.s2.e6
may;O;O
increase;O;O
toxicity;O;O
in;O;O
these;O;O
organ;O;O
systems;O;O
.;O;O
DDI-DrugBank.d114.s3;;
The;O;O
safety;O;O
and;O;O
efficacy;O;O
of;O;O
PROLEUKIN;B-brand;B-DDI-DrugBank.d114.s3.e0
in;O;O
combination;O;O
with;O;O
any;O;O
antineoplastic;B-group;B-DDI-DrugBank.d114.s3.e1
agents;I-group;I-DDI-DrugBank.d114.s3.e1
have;O;O
not;O;O
been;O;O
established;O;O
.;O;O
DDI-DrugBank.d114.s4;;
In;O;O
addition;O;O
,;O;O
reduced;O;O
kidney;O;O
and;O;O
liver;O;O
function;O;O
secondary;O;O
to;O;O
PROLEUKIN;B-brand;B-DDI-DrugBank.d114.s4.e0
treatment;O;O
may;O;O
delay;O;O
elimination;O;O
of;O;O
concomitant;O;O
medications;O;O
and;O;O
increase;O;O
the;O;O
risk;O;O
of;O;O
adverse;O;O
events;O;O
from;O;O
those;O;O
drugs;O;O
.;O;O
DDI-DrugBank.d114.s5;;
Hypersensitivity;O;O
reactions;O;O
have;O;O
been;O;O
reported;O;O
in;O;O
patients;O;O
receiving;O;O
combination;O;O
regimens;O;O
containing;O;O
sequential;O;O
high;O;O
dose;O;O
PROLEUKIN;B-brand;B-DDI-DrugBank.d114.s5.e0
and;O;O
antineoplastic;B-group;B-DDI-DrugBank.d114.s5.e1
agents;I-group;I-DDI-DrugBank.d114.s5.e1
,;O;O
specifically;O;O
,;O;O
dacarbazine;B-drug;B-DDI-DrugBank.d114.s5.e2
,;O;O
cis;B-drug;B-DDI-DrugBank.d114.s5.e3
-;I-drug;I-DDI-DrugBank.d114.s5.e3
platinum;I-drug;I-DDI-DrugBank.d114.s5.e3
,;O;O
tamoxifen;B-drug;B-DDI-DrugBank.d114.s5.e4
and;O;O
interferon;B-drug;B-DDI-DrugBank.d114.s5.e5
-;I-drug;I-DDI-DrugBank.d114.s5.e5
alfa;I-drug;I-DDI-DrugBank.d114.s5.e5
.;O;O
DDI-DrugBank.d114.s6;;
These;O;O
reactions;O;O
consisted;O;O
of;O;O
erythema;O;O
,;O;O
pruritus;O;O
,;O;O
and;O;O
hypotension;O;O
and;O;O
occurred;O;O
within;O;O
hours;O;O
of;O;O
administration;O;O
of;O;O
chemotherapy;O;O
.;O;O
DDI-DrugBank.d114.s7;;
These;O;O
events;O;O
required;O;O
medical;O;O
intervention;O;O
in;O;O
some;O;O
patients;O;O
.;O;O
DDI-DrugBank.d114.s8;;
Myocardial;O;O
injury;O;O
,;O;O
including;O;O
myocardial;O;O
infarction;O;O
,;O;O
myocarditis;O;O
,;O;O
ventricular;O;O
hypokinesia;O;O
,;O;O
and;O;O
severe;O;O
rhabdomyolysis;O;O
appear;O;O
to;O;O
be;O;O
increased;O;O
in;O;O
patients;O;O
receiving;O;O
PROLEUKIN;B-brand;B-DDI-DrugBank.d114.s8.e0
and;O;O
interferon;B-drug;B-DDI-DrugBank.d114.s8.e1
-;I-drug;I-DDI-DrugBank.d114.s8.e1
alfa;I-drug;I-DDI-DrugBank.d114.s8.e1
concurrently;O;O
.;O;O
DDI-DrugBank.d114.s9;;
Exacerbation;O;O
or;O;O
the;O;O
initial;O;O
presentation;O;O
of;O;O
a;O;O
number;O;O
of;O;O
autoimmune;O;O
and;O;O
inflammatory;O;O
disorders;O;O
has;O;O
been;O;O
observed;O;O
following;O;O
concurrent;O;O
use;O;O
of;O;O
interferon;B-drug;B-DDI-DrugBank.d114.s9.e0
-;I-drug;I-DDI-DrugBank.d114.s9.e0
alfa;I-drug;I-DDI-DrugBank.d114.s9.e0
and;O;O
PROLEUKIN;B-brand;B-DDI-DrugBank.d114.s9.e1
,;O;O
including;O;O
crescentic;O;O
IgA;O;O
glomerulonephritis;O;O
,;O;O
oculo;O;O
-;O;O
bulbar;O;O
myasthenia;O;O
gravis;O;O
,;O;O
inflammatory;O;O
arthritis;O;O
,;O;O
thyroiditis;O;O
,;O;O
bullous;O;O
pemphigoid;O;O
,;O;O
and;O;O
Stevens;O;O
-;O;O
Johnson;O;O
syndrome;O;O
.;O;O
DDI-DrugBank.d114.s10;;
Although;O;O
glucocorticoids;B-group;B-DDI-DrugBank.d114.s10.e0
have;O;O
been;O;O
shown;O;O
to;O;O
reduce;O;O
PROLEUKIN;B-brand;B-DDI-DrugBank.d114.s10.e1
-;O;O
induced;O;O
side;O;O
effects;O;O
including;O;O
fever;O;O
,;O;O
renal;O;O
insufficiency;O;O
,;O;O
hyperbilirubinemia;O;O
,;O;O
confusion;O;O
,;O;O
and;O;O
dyspnea;O;O
,;O;O
concomitant;O;O
administration;O;O
of;O;O
these;O;O
agents;O;O
with;O;O
PROLEUKIN;B-brand;B-DDI-DrugBank.d114.s10.e2
may;O;O
reduce;O;O
the;O;O
antitumor;O;O
effectiveness;O;O
of;O;O
PROLEUKIN;B-brand;B-DDI-DrugBank.d114.s10.e3
and;O;O
thus;O;O
should;O;O
be;O;O
avoided;O;O
